SEASON,BASIN,NATURE,LAT,LON,WIND,DIST2LAND,STORM_SPEED,STORM_DIR,TD9636_STAGE
Summer,SI,TS,-13.3,118.9,50.0,374,12.0,235.0,2.0
Summer,SI,TS,-13.7,118.4,55.0,438,12.0,235.0,2.0
Summer,SI,TS,-14.0,117.9,60.0,493,12.0,230.0,2.0
Summer,SI,TS,-14.4,117.4,63.0,557,11.0,225.0,2.0
Summer,SI,TS,-14.8,117.1,65.0,611,9.0,220.0,2.0
Summer,SI,TS,-15.1,116.8,68.0,608,7.0,210.0,2.0
Summer,SI,TS,-15.4,116.7,70.0,578,5.0,200.0,2.0
Summer,SI,TS,-15.6,116.6,70.0,559,4.0,185.0,2.0
Summer,SI,TS,-15.9,116.7,70.0,535,6.0,165.0,4.0
Summer,SI,TS,-16.2,116.8,73.0,489,8.0,155.0,4.0
Summer,SI,TS,-16.6,117.0,75.0,440,10.0,155.0,4.0
Summer,SI,TS,-17.1,117.2,80.0,381,11.0,155.0,4.0
Summer,SI,TS,-17.6,117.5,85.0,319,11.0,155.0,4.0
Summer,SI,TS,-18.1,117.7,85.0,260,11.0,155.0,4.0
Summer,SI,TS,-18.6,118.0,85.0,201,12.0,155.0,4.0
Summer,SI,TS,-19.2,118.2,80.0,134,13.0,160.0,4.0
Summer,SI,TS,-19.8,118.5,75.0,67,14.0,160.0,4.0
Summer,SI,TS,-20.0,118.6,84.0,44,15.0,160.0,4.0
Summer,SI,TS,-20.5,118.8,83.0,0,16.0,160.0,4.0
Summer,SI,TS,-21.3,119.1,80.0,0,16.0,160.0,4.0
Summer,SI,TS,-22.0,119.4,78.0,0,14.0,160.0,4.0
Summer,SI,TS,-22.5,119.6,75.0,0,9.0,160.0,4.0
Summer,SI,TS,-22.8,119.7,50.0,0,7.0,145.0,4.0
Summer,SI,TS,-23.1,120.0,45.0,0,8.0,140.0,4.0
Summer,SI,TS,-23.4,120.3,40.0,0,8.0,140.0,4.0
Summer,SI,TS,-14.0,70.0,30.0,1474,10.0,270.0,1.0
Summer,SI,TS,-14.1,69.4,33.0,1412,10.0,265.0,1.0
Summer,SI,TS,-14.1,68.9,35.0,1366,11.0,265.0,1.0
Summer,SI,TS,-14.2,68.3,38.0,1305,10.0,265.0,1.0
Summer,SI,TS,-14.2,67.8,40.0,1259,10.0,265.0,2.0
Summer,SI,TS,-14.3,67.3,45.0,1208,10.0,260.0,2.0
Summer,SI,TS,-14.4,66.8,50.0,1157,10.0,260.0,2.0
Summer,SI,TS,-14.5,66.3,53.0,1107,11.0,250.0,2.0
Summer,SI,MX,-14.7,65.8,55.0,1050,14.0,235.0,0.0
Summer,SI,MX,-15.3,65.2,60.0,958,17.0,225.0,0.0
Summer,SI,MX,-16.0,64.5,65.0,852,19.0,220.0,0.0
Summer,SI,MX,-16.7,63.9,70.0,756,18.0,220.0,0.0
Summer,SI,TS,-17.4,63.3,75.0,662,16.0,220.0,4.0
Summer,SI,TS,-17.9,62.9,80.0,599,13.0,225.0,4.0
Summer,SI,TS,-18.3,62.4,85.0,532,11.0,225.0,4.0
Summer,SI,TS,-18.7,62.0,90.0,475,10.0,230.0,4.0
Summer,SI,MX,-19.0,61.6,95.0,423,10.0,230.0,0.0
Summer,SI,MX,-19.3,61.2,98.0,372,10.0,235.0,0.0
Summer,SI,MX,-19.6,60.7,100.0,313,11.0,240.0,0.0
Summer,SI,MX,-19.9,60.2,100.0,254,11.0,235.0,0.0
Summer,SI,TS,-20.2,59.8,100.0,208,12.0,225.0,4.0
Summer,SI,TS,-20.7,59.4,98.0,172,13.0,215.0,4.0
Summer,SI,TS,-21.3,59.0,95.0,161,12.0,210.0,4.0
Summer,SI,TS,-21.7,58.7,95.0,169,11.0,210.0,4.0
Summer,SI,MX,-22.2,58.5,95.0,207,10.0,205.0,0.0
Summer,SI,MX,-22.6,58.2,93.0,240,10.0,200.0,0.0
Summer,SI,MX,-23.1,58.1,90.0,293,9.0,195.0,0.0
Summer,SI,MX,-23.5,58.0,88.0,334,9.0,185.0,0.0
Summer,SI,TS,-24.0,58.0,85.0,376,11.0,175.0,4.0
Summer,SI,TS,-24.6,58.1,83.0,437,13.0,170.0,4.0
Summer,SI,TS,-25.3,58.3,80.0,514,13.0,160.0,4.0
Summer,SI,TS,-25.9,58.6,80.0,587,13.0,150.0,4.0
Summer,SI,MX,-26.4,59.0,80.0,656,12.0,145.0,0.0
Summer,SI,MX,-26.9,59.4,78.0,724,11.0,135.0,0.0
Summer,SI,MX,-27.2,59.8,75.0,773,10.0,130.0,0.0
Summer,SI,MX,-27.5,60.3,73.0,825,10.0,125.0,0.0
Summer,SI,TS,-27.8,60.7,70.0,870,10.0,125.0,4.0
Summer,SI,TS,-28.1,61.2,65.0,920,10.0,125.0,4.0
Summer,SI,TS,-28.4,61.7,60.0,970,12.0,125.0,4.0
Summer,SI,TS,-28.7,62.3,55.0,1027,13.0,120.0,4.0
Summer,SI,TS,-29.0,63.0,50.0,1089,13.0,110.0,2.0
Summer,SI,TS,-29.1,63.7,48.0,1135,14.0,95.0,2.0
Summer,SI,TS,-29.2,64.5,45.0,1188,16.0,90.0,2.0
Summer,SI,TS,-29.1,65.5,48.0,1241,17.0,85.0,2.0
Summer,SI,TS,-29.0,66.5,50.0,1299,12.0,90.0,2.0
Summer,SI,TS,-29.1,66.9,48.0,1334,7.0,110.0,2.0
Summer,SI,ET,-29.3,67.3,45.0,1378,7.0,130.0,2.0
Summer,SI,ET,-29.6,67.5,43.0,1415,7.0,145.0,2.0
Summer,SP,TS,-12.2,161.0,30.0,179,17.0,135.0,1.0
Summer,SP,TS,-12.8,161.6,30.0,225,17.0,130.0,1.0
Summer,SP,TS,-13.3,162.3,30.0,279,17.0,120.0,1.0
Summer,SP,TS,-13.7,163.1,30.0,336,18.0,105.0,1.0
Summer,SP,TS,-13.8,164.1,30.0,281,21.0,90.0,1.0
Summer,SP,TS,-13.6,165.2,30.0,194,23.0,80.0,1.0
Summer,SP,TS,-13.4,166.4,30.0,147,22.0,80.0,1.0
Summer,SP,TS,-13.3,167.5,30.0,184,20.0,85.0,1.0
Summer,SP,TS,-13.3,168.4,30.0,236,15.0,100.0,1.0
Summer,SP,TS,-13.6,169.0,30.0,257,13.0,125.0,1.0
Summer,SP,TS,-14.0,169.5,30.0,281,13.0,135.0,1.0
Summer,SP,TS,-14.5,170.0,33.0,310,13.0,135.0,1.0
Summer,SP,TS,-15.0,170.4,35.0,314,13.0,135.0,2.0
Summer,SP,TS,-15.4,171.0,35.0,356,13.0,135.0,2.0
Summer,SP,TS,-15.9,171.5,35.0,397,14.0,135.0,2.0
Summer,SP,TS,-16.4,172.0,38.0,448,14.0,140.0,2.0
Summer,SP,TS,-16.9,172.4,40.0,491,13.0,140.0,2.0
Summer,SP,TS,-17.4,172.8,40.0,470,13.0,145.0,2.0
Summer,SP,TS,-17.9,173.1,40.0,433,12.0,150.0,2.0
Summer,SP,TS,-18.4,173.5,38.0,393,12.0,150.0,2.0
Summer,SP,TS,-18.9,173.8,35.0,372,10.0,150.0,2.0
Summer,SP,TS,-19.3,174.0,35.0,367,8.0,150.0,2.0
Summer,SP,TS,-19.6,174.2,35.0,362,8.0,155.0,2.0
Summer,SP,TS,-20.0,174.3,33.0,378,8.0,150.0,2.0
Summer,SP,TS,-20.3,174.6,30.0,375,10.0,140.0,1.0
Summer,SP,TS,-20.7,175.0,30.0,377,12.0,135.0,1.0
Summer,SP,TS,-21.1,175.5,30.0,384,14.0,130.0,1.0
Summer,SP,TS,-21.6,176.1,30.0,411,15.0,125.0,1.0
Summer,SP,TS,-22.0,176.8,30.0,429,16.0,125.0,1.0
Summer,SP,TS,-17.3,148.8,25.0,277,12.0,130.0,1.0
Summer,SP,TS,-17.7,149.3,25.0,276,11.0,130.0,1.0
Summer,SP,TS,-18.0,149.7,25.0,267,9.0,115.0,1.0
Summer,SP,TS,-18.1,150.1,25.0,281,9.0,100.0,1.0
Summer,SP,TS,-18.1,150.6,25.0,310,11.0,90.0,1.0
Summer,SP,TS,-18.1,151.3,25.0,359,12.0,90.0,1.0
Summer,SP,TS,-18.1,151.9,25.0,408,12.0,95.0,1.0
Summer,SP,TS,-18.2,152.5,28.0,453,12.0,100.0,1.0
Summer,SP,TS,-18.3,153.1,30.0,503,11.0,100.0,1.0
Summer,SP,TS,-18.4,153.7,33.0,545,10.0,100.0,1.0
Summer,SP,TS,-18.5,154.1,35.0,561,9.0,100.0,1.0
Summer,SP,TS,-18.5,154.6,40.0,595,10.0,95.0,1.0
Summer,SP,TS,-18.6,155.2,45.0,632,13.0,95.0,1.0
Summer,SP,TS,-18.7,156.0,48.0,687,17.0,95.0,1.0
Summer,SP,TS,-18.8,156.9,50.0,757,18.0,95.0,1.0
Summer,SP,TS,-18.9,157.9,53.0,657,16.0,100.0,1.0
Summer,SP,TS,-19.1,158.6,55.0,580,13.0,120.0,2.0
Summer,SP,TS,-19.6,159.0,55.0,528,11.0,150.0,2.0
Summer,SP,TS,-20.0,159.2,55.0,502,8.0,185.0,2.0
Summer,SP,TS,-20.4,159.0,53.0,521,7.0,225.0,2.0
Summer,SP,TS,-20.5,158.7,50.0,552,5.0,255.0,2.0
Summer,SP,TS,-20.5,158.5,48.0,573,4.0,295.0,2.0
Summer,SP,TS,-20.4,158.3,45.0,594,4.0,310.0,2.0
Summer,SP,TS,-20.2,158.2,43.0,605,3.0,305.0,2.0
Summer,SP,TS,-20.2,158.0,40.0,625,2.0,255.0,2.0
Summer,SP,TS,-20.3,157.9,40.0,636,4.0,205.0,2.0
Summer,SP,TS,-20.5,157.9,40.0,636,5.0,200.0,2.0
Summer,SP,TS,-20.8,157.8,38.0,642,5.0,205.0,2.0
Summer,SP,TS,-21.0,157.6,35.0,611,3.0,250.0,2.0
Summer,SP,TS,-20.9,157.5,35.0,612,4.0,315.0,2.0
Summer,SP,TS,-20.7,157.3,35.0,614,5.0,325.0,2.0
Summer,SP,TS,-20.5,157.2,35.0,625,4.0,335.0,2.0
Summer,SP,TS,-20.3,157.1,35.0,636,3.0,345.0,1.0
Summer,SP,TS,-20.2,157.1,35.0,645,2.0,0.0,1.0
Summer,SP,TS,-20.1,157.2,35.0,660,2.0,20.0,1.0
Summer,SP,TS,-20.0,157.2,33.0,669,2.0,30.0,1.0
Summer,SP,TS,-20.0,157.3,30.0,675,2.0,30.0,1.0
Summer,SP,TS,-19.9,157.3,30.0,684,2.0,40.0,1.0
Summer,SP,TS,-19.8,157.4,30.0,691,3.0,60.0,1.0
Summer,SP,TS,-19.8,157.6,30.0,670,4.0,85.0,1.0
Summer,SP,TS,-19.8,157.8,30.0,649,5.0,105.0,1.0
Summer,SP,TS,-19.9,158.1,30.0,617,7.0,115.0,1.0
Summer,SP,TS,-20.1,158.5,30.0,574,9.0,125.0,1.0
Summer,SP,TS,-20.4,158.8,30.0,542,9.0,135.0,1.0
Summer,SP,TS,-20.7,159.2,30.0,501,9.0,140.0,1.0
Summer,SP,TS,-21.0,159.5,30.0,474,8.0,135.0,1.0
Summer,SP,TS,-21.3,159.8,30.0,450,8.0,135.0,1.0
Summer,SP,TS,-21.6,160.1,28.0,430,7.0,135.0,1.0
Summer,SP,TS,-21.8,160.3,25.0,418,5.0,155.0,1.0
Summer,SP,TS,-22.0,160.3,25.0,428,4.0,215.0,1.0
Summer,SP,TS,-22.1,160.0,25.0,460,7.0,250.0,1.0
Summer,SP,TS,-22.2,159.6,25.0,502,9.0,260.0,1.0
Summer,SP,TS,-22.3,159.1,25.0,554,8.0,265.0,1.0
Summer,SP,TS,-22.3,158.7,25.0,592,6.0,265.0,1.0
Summer,SP,TS,-22.3,158.5,25.0,598,5.0,265.0,1.0
Summer,SP,TS,-22.4,158.2,25.0,566,6.0,255.0,1.0
Summer,SP,TS,-22.5,157.9,25.0,534,6.0,215.0,1.0
Summer,SP,TS,-22.8,157.8,28.000000000000004,509,5.0,230.0,1.0
Summer,SP,TS,-22.8,157.4,28.000000000000004,473,6.0,275.0,1.0
Summer,SP,TS,-22.7,157.1,28.000000000000004,452,7.0,305.0,1.0
Summer,SI,TS,-17.0,124.7,30.0,0,8.0,265.0,1.0
Summer,SI,TS,-17.0,124.2,40.0,0,10.0,265.0,1.0
Summer,SI,TS,-17.1,123.6,50.0,10,10.0,265.0,1.0
Summer,SI,TS,-17.1,123.1,55.0,0,10.0,260.0,1.0
Summer,SI,TS,-17.3,122.6,60.0,0,11.0,255.0,1.0
Summer,SI,TS,-17.5,122.0,63.0,15,12.0,250.0,1.0
Summer,SI,TS,-17.7,121.4,65.0,75,11.0,250.0,1.0
Summer,SI,TS,-17.8,120.9,68.0,123,9.0,255.0,1.0
Summer,SI,TS,-17.9,120.5,70.0,148,5.0,260.0,1.0
Summer,SI,TS,-17.9,120.4,73.0,158,0.0,265.0,1.0
Summer,SI,TS,-17.9,120.5,75.0,148,3.0,100.0,1.0
Summer,SI,TS,-18.0,120.7,78.0,125,4.0,115.0,1.0
Summer,SI,TS,-18.1,120.9,80.0,101,3.0,155.0,2.0
Summer,SI,TS,-18.2,120.8,80.0,104,3.0,200.0,2.0
Summer,SI,TS,-18.4,120.8,80.0,97,3.0,205.0,2.0
Summer,SI,TS,-18.5,120.7,73.0,106,4.0,205.0,2.0
Summer,SI,TS,-18.7,120.6,65.0,99,4.0,205.0,4.0
Summer,SI,TS,-18.9,120.5,55.0,88,4.0,200.0,4.0
Summer,SI,TS,-19.0,120.5,45.0,79,4.0,205.0,4.0
Summer,SI,TS,-19.2,120.4,78.0,64,5.0,200.0,4.0
Summer,SI,TS,-19.5,120.3,80.0,39,6.0,195.0,4.0
Summer,SI,TS,-19.8,120.2,110.0,11,7.0,190.0,4.0
Summer,SI,TS,-20.2,120.1,100.0,0,8.0,185.0,4.0
Summer,SI,TS,-20.6,120.1,85.0,0,8.0,180.0,4.0
Summer,SI,TS,-21.0,120.2,70.0,0,8.0,160.0,2.0
Summer,SI,TS,-21.4,120.4,60.0,0,8.0,155.0,2.0
Summer,SI,TS,-21.8,120.6,45.0,0,8.0,195.0,2.0
Summer,SI,TS,-22.2,120.1,45.0,0,11.0,220.0,2.0
Summer,SI,MX,-11.9,103.0,40.0,620,6.0,125.0,0.0
Summer,SI,MX,-12.1,103.2,40.0,632,5.0,135.0,0.0
Summer,SI,MX,-12.3,103.4,40.0,639,4.0,150.0,0.0
Summer,SI,MX,-12.4,103.4,43.0,649,3.0,170.0,0.0
Summer,SI,TS,-12.6,103.4,45.0,668,3.0,195.0,2.0
Summer,SI,TS,-12.8,103.3,48.0,693,3.0,205.0,2.0
Summer,SI,TS,-12.9,103.2,50.0,708,4.0,210.0,2.0
Summer,SI,TS,-13.1,103.2,53.0,728,4.0,220.0,2.0
Summer,SI,TS,-13.2,103.0,55.0,748,5.0,240.0,2.0
Summer,SI,TS,-13.3,102.7,63.0,774,6.0,250.0,2.0
Summer,SI,TS,-13.4,102.4,70.0,800,7.0,255.0,2.0
Summer,SI,TS,-13.5,102.1,75.0,823,6.0,260.0,2.0
Summer,SI,TS,-13.5,101.8,80.0,837,4.0,265.0,2.0
Summer,SI,TS,-13.5,101.6,83.0,847,3.0,275.0,2.0
Summer,SI,TS,-13.5,101.5,85.0,852,3.0,280.0,2.0
Summer,SI,TS,-13.5,101.3,85.0,863,3.0,275.0,2.0
Summer,SI,TS,-13.5,101.2,85.0,868,3.0,275.0,4.0
Summer,SI,TS,-13.4,101.0,85.0,870,4.0,275.0,4.0
Summer,SI,TS,-13.4,100.8,85.0,882,5.0,265.0,4.0
Summer,SI,TS,-13.5,100.5,85.0,909,6.0,260.0,4.0
Summer,SI,TS,-13.5,100.2,85.0,928,7.0,260.0,4.0
Summer,SI,TS,-13.6,99.8,85.0,964,8.0,255.0,4.0
Summer,SI,TS,-13.7,99.4,85.0,1000,9.0,255.0,4.0
Summer,SI,TS,-13.9,98.9,88.0,1052,10.0,255.0,4.0
Summer,SI,TS,-14.0,98.4,90.0,1097,11.0,255.0,4.0
Summer,SI,TS,-14.1,97.9,90.0,1142,11.0,260.0,4.0
Summer,SI,TS,-14.2,97.3,90.0,1197,12.0,255.0,4.0
Summer,SI,TS,-14.4,96.7,90.0,1259,13.0,255.0,4.0
Summer,SI,TS,-14.6,96.0,90.0,1331,14.0,255.0,4.0
Summer,SI,TS,-14.8,95.3,90.0,1404,14.0,255.0,4.0
Summer,SI,TS,-15.0,94.6,90.0,1477,14.0,250.0,4.0
Summer,SI,TS,-15.2,93.9,88.0,1550,14.0,245.0,4.0
Summer,SI,TS,-15.5,93.2,85.0,1626,13.0,245.0,4.0
Summer,SI,TS,-15.8,92.6,88.0,1694,13.0,240.0,4.0
Summer,SI,TS,-16.1,92.1,90.0,1755,13.0,240.0,4.0
Summer,SI,TS,-16.4,91.5,93.0,1822,13.0,240.0,4.0
Summer,SI,TS,-16.7,90.9,95.0,1890,12.0,240.0,4.0
Summer,SI,TS,-17.0,90.4,93.0,1949,11.0,240.0,4.0
Summer,SI,TS,-17.3,89.9,90.0,2005,11.0,235.0,4.0
Summer,SI,TS,-17.6,89.5,85.0,2056,11.0,235.0,4.0
Summer,SI,TS,-18.0,89.0,80.0,2121,12.0,240.0,4.0
Summer,SI,TS,-18.3,88.4,75.0,2184,12.0,240.0,4.0
Summer,SI,TS,-18.6,87.9,70.0,2241,12.0,235.0,4.0
Summer,SI,TS,-19.0,87.3,65.0,2313,12.0,225.0,4.0
Summer,SI,TS,-19.4,87.0,60.0,2368,10.0,210.0,4.0
Summer,SI,TS,-19.9,86.8,58.0,2426,10.0,185.0,4.0
Summer,SI,TS,-20.3,86.9,55.0,2457,10.0,180.0,4.0
Summer,SI,TS,-20.9,86.9,55.0,2513,9.0,175.0,4.0
Summer,SI,TS,-21.3,86.9,55.0,2551,6.0,175.0,2.0
Summer,SI,TS,-21.5,86.9,50.0,2564,3.0,0.0,2.0
Summer,SI,TS,-21.6,86.9,45.0,2571,2.0,0.0,2.0
Summer,SI,TS,-21.7,86.9,40.0,2578,3.0,185.0,2.0
Summer,SI,TS,-21.8,86.9,35.0,2584,6.0,185.0,2.0
Summer,SI,TS,-22.2,86.9,33.0,2612,10.0,185.0,2.0
Summer,SI,TS,-22.8,86.8,30.0,2662,11.0,190.0,2.0
Summer,SI,TS,-23.3,86.7,28.0,2698,11.0,185.0,2.0
Summer,SI,TS,-23.9,86.7,25.0,2685,11.0,175.0,2.0
Summer,SI,TS,-24.4,86.8,33.0,2664,12.0,160.0,2.0
Summer,SI,TS,-25.0,87.1,30.0,2623,14.0,155.0,2.0
Summer,SI,TS,-25.7,87.5,28.0,2572,15.0,150.0,2.0
Summer,SI,TS,-26.3,87.9,25.0,2525,15.0,150.0,1.0
Summer,SP,TS,-16.0,155.0,35.0,762,5.0,165.0,1.0
Summer,SP,TS,-16.3,155.1,35.0,796,5.0,170.0,1.0
Summer,SP,TS,-16.5,155.1,35.0,788,5.0,190.0,1.0
Summer,SP,TS,-16.8,155.0,35.0,761,6.0,210.0,1.0
Summer,SP,TS,-17.0,154.8,35.0,731,6.0,230.0,1.0
Summer,SP,TS,-17.2,154.5,38.0,693,7.0,250.0,1.0
Summer,SP,TS,-17.3,154.1,40.0,651,8.0,245.0,1.0
Summer,SP,TS,-17.5,153.8,45.0,612,8.0,230.0,1.0
Summer,SP,TS,-17.7,153.5,50.0,573,8.0,215.0,2.0
Summer,SP,TS,-18.1,153.2,58.0,523,9.0,205.0,2.0
Summer,SP,TS,-18.5,153.1,65.0,493,9.0,205.0,2.0
Summer,SP,TS,-18.9,152.9,73.0,453,8.0,205.0,2.0
Summer,SP,TS,-19.3,152.7,80.0,404,9.0,205.0,2.0
Summer,SP,TS,-19.7,152.5,88.0,355,9.0,210.0,2.0
Summer,SP,TS,-20.1,152.3,95.0,305,8.0,210.0,2.0
Summer,SP,TS,-20.4,152.1,98.0,266,8.0,210.0,2.0
Summer,SP,TS,-20.7,151.9,100.0,226,8.0,215.0,2.0
Summer,SP,TS,-21.0,151.6,100.0,182,7.0,215.0,2.0
Summer,SP,TS,-21.3,151.4,100.0,142,6.0,220.0,2.0
Summer,SP,TS,-21.5,151.2,98.0,113,4.0,220.0,2.0
Summer,SP,TS,-21.6,151.1,95.0,98,4.0,195.0,4.0
Summer,SP,TS,-21.8,151.1,93.0,78,5.0,175.0,4.0
Summer,SP,TS,-22.1,151.2,90.0,60,4.0,160.0,4.0
Summer,SP,TS,-22.2,151.3,88.0,61,3.0,150.0,4.0
Summer,SP,TS,-22.4,151.4,85.0,62,3.0,0.0,4.0
Summer,SP,TS,-22.5,151.3,83.0,51,3.0,205.0,4.0
Summer,SP,TS,-22.6,151.2,80.0,41,3.0,195.0,4.0
Summer,SP,TS,-22.8,151.2,80.0,40,2.0,165.0,4.0
Summer,SP,TS,-22.8,151.3,80.0,51,2.0,120.0,4.0
Summer,SP,TS,-22.9,151.5,78.0,71,3.0,100.0,4.0
Summer,SP,TS,-22.9,151.6,75.0,81,3.0,105.0,4.0
Summer,SP,TS,-23.0,151.8,75.0,102,3.0,115.0,4.0
Summer,SP,TS,-23.0,152.0,75.0,123,3.0,110.0,4.0
Summer,SP,TS,-23.1,152.1,75.0,115,3.0,105.0,4.0
Summer,SP,TS,-23.1,152.3,75.0,122,3.0,105.0,4.0
Summer,SP,TS,-23.1,152.5,73.0,132,3.0,110.0,4.0
Summer,SP,TS,-23.2,152.6,70.0,129,1.0,100.0,4.0
Summer,SP,TS,-23.2,152.6,70.0,129,0.0,0.0,4.0
Summer,SP,TS,-23.2,152.6,70.0,129,1.0,240.0,4.0
Summer,SP,TS,-23.2,152.5,70.0,123,2.0,220.0,4.0
Summer,SP,TS,-23.3,152.5,70.0,114,2.0,165.0,4.0
Summer,SP,TS,-23.4,152.6,68.0,112,3.0,125.0,4.0
Summer,SP,TS,-23.5,152.8,65.0,120,4.0,130.0,4.0
Summer,SP,TS,-23.6,152.9,60.0,121,4.0,140.0,4.0
Summer,SP,TS,-23.8,153.1,55.0,111,4.0,155.0,4.0
Summer,SP,TS,-24.0,153.1,53.0,89,4.0,165.0,4.0
Summer,SP,TS,-24.2,153.2,50.0,67,4.0,155.0,4.0
Summer,SP,TS,-24.4,153.3,48.0,44,6.0,145.0,4.0
Summer,SP,TS,-24.7,153.5,45.0,23,8.0,140.0,4.0
Summer,SP,TS,-25.1,153.9,45.0,51,11.0,140.0,4.0
Summer,SP,TS,-25.5,154.3,45.0,105,13.0,140.0,4.0
Summer,SP,TS,-26.0,154.7,45.0,159,13.0,140.0,4.0
Summer,SP,TS,-26.5,155.3,45.0,218,13.0,135.0,2.0
Summer,SP,TS,-26.9,155.7,48.0,246,12.0,135.0,2.0
Summer,SP,TS,-27.4,156.2,50.0,270,12.0,135.0,2.0
Summer,SP,TS,-27.8,156.8,50.0,316,13.0,135.0,2.0
Summer,SP,TS,-28.3,157.3,50.0,362,15.0,135.0,2.0
Summer,SP,TS,-28.8,157.9,50.0,418,16.0,135.0,2.0
Summer,SP,TS,-29.5,158.6,50.0,489,18.0,140.0,2.0
Summer,SP,TS,-30.2,159.3,50.0,569,20.0,140.0,2.0
Summer,SP,TS,-31.0,160.0,50.0,652,23.0,140.0,2.0
Summer,SP,TS,-31.9,161.0,50.0,752,25.0,140.0,2.0
Summer,SP,TS,-32.8,162.0,50.0,859,25.0,135.0,2.0
Summer,SP,TS,-33.7,163.0,50.0,886,24.0,135.0,2.0
Summer,SP,TS,-34.5,164.0,50.0,786,21.0,130.0,2.0
Summer,SP,TS,-35.1,164.9,50.0,704,18.0,130.0,2.0
Summer,SP,TS,-35.6,165.7,50.0,638,16.0,125.0,2.0
Summer,SP,TS,-36.0,166.5,50.0,577,15.0,120.0,2.0
Summer,SP,TS,-36.3,167.3,50.0,519,14.0,120.0,2.0
Summer,SP,TS,-36.6,168.0,50.0,476,13.0,120.0,2.0
Summer,SP,TS,-36.9,168.7,50.0,440,12.0,120.0,2.0
Summer,SP,TS,-37.2,169.4,48.0,400,12.0,120.0,2.0
Fall,SP,TS,-37.5,170.0,45.0,376,12.0,120.0,2.0
Fall,SP,TS,-37.8,170.7,45.0,316,12.0,120.0,2.0
Fall,SP,TS,-38.1,171.3,45.0,254,11.0,120.0,2.0
Fall,SP,TS,-38.3,171.9,45.0,198,10.0,115.0,2.0
Fall,SP,TS,-38.5,172.5,45.0,143,8.0,105.0,2.0
Fall,SP,TS,-38.5,172.9,45.0,116,7.0,90.0,2.0
Fall,SP,TS,-38.5,173.4,45.0,84,6.0,85.0,2.0
Fall,SP,TS,-38.5,173.7,45.0,71,9.0,90.0,2.0
Fall,SP,TS,-38.5,174.5,45.0,17,19.0,90.0,2.0
Fall,SP,TS,-38.5,176.1,43.0,0,28.0,90.0,2.0
Fall,SP,TS,-38.5,178.1,40.0,0,32.0,90.0,2.0
Fall,SP,TS,-38.5,180.2,40.0,164,30.0,90.0,2.0
Fall,SP,TS,-38.5,182.0,40.0,309,22.0,85.0,1.0
Fall,SP,TS,-38.4,183.0,38.0,392,13.0,80.0,1.0
Fall,SP,TS,-38.3,183.7,35.0,450,9.0,75.0,1.0
Fall,SP,TS,-38.2,184.2,33.0,492,7.0,65.0,1.0
Fall,SP,TS,-38.0,184.5,30.0,517,6.0,50.0,1.0
Fall,SP,TS,-37.8,184.7,30.0,534,5.0,35.0,1.0
Fall,SP,TS,-37.6,184.9,30.0,553,5.0,20.0,1.0
Fall,SP,TS,-37.3,184.9,30.0,555,6.0,10.0,1.0
Fall,SP,TS,-37.0,185.0,30.0,569,6.0,5.0,1.0
Summer,SI,MX,-14.6,59.3,60.0,638,2.0,90.0,0.0
Summer,SI,MX,-14.6,59.3,60.0,638,1.0,95.0,0.0
Summer,SI,MX,-14.6,59.4,60.0,641,2.0,110.0,0.0
Summer,SI,MX,-14.7,59.5,60.0,633,2.0,115.0,0.0
Summer,SI,TS,-14.7,59.6,60.0,636,2.0,100.0,2.0
Summer,SI,TS,-14.7,59.7,60.0,640,3.0,90.0,2.0
Summer,SI,TS,-14.7,59.9,60.0,647,3.0,95.0,2.0
Summer,SI,TS,-14.7,60.0,60.0,651,3.0,105.0,2.0
Summer,SI,MX,-14.8,60.1,60.0,645,2.0,110.0,0.0
Summer,SI,MX,-14.8,60.2,60.0,649,0.0,0.0,0.0
Summer,SI,MX,-14.8,60.2,60.0,649,0.0,0.0,0.0
Summer,SI,MX,-14.8,60.2,60.0,649,0.0,95.0,0.0
Summer,SI,TS,-14.8,60.2,60.0,649,1.0,125.0,2.0
Summer,SI,TS,-14.9,60.3,60.0,643,2.0,135.0,2.0
Summer,SI,TS,-14.9,60.3,60.0,643,2.0,145.0,2.0
Summer,SI,TS,-15.0,60.4,60.0,638,2.0,155.0,2.0
Summer,SI,MX,-15.1,60.4,60.0,628,1.0,160.0,0.0
Summer,SI,MX,-15.1,60.4,60.0,628,0.0,0.0,0.0
Summer,SI,MX,-15.1,60.4,60.0,628,1.0,265.0,0.0
Summer,SI,MX,-15.1,60.4,60.0,628,1.0,240.0,0.0
Summer,SI,TS,-15.1,60.3,60.0,623,1.0,145.0,2.0
Summer,SI,TS,-15.2,60.4,60.0,618,2.0,120.0,2.0
Summer,SI,TS,-15.2,60.5,60.0,623,3.0,120.0,2.0
Summer,SI,TS,-15.3,60.6,60.0,618,2.0,125.0,2.0
Summer,SI,MX,-15.4,60.7,60.0,614,0.0,170.0,0.0
Summer,SI,MX,-15.3,60.7,60.0,624,2.0,295.0,0.0
Summer,SI,MX,-15.3,60.6,60.0,618,2.0,290.0,0.0
Summer,SI,MX,-15.3,60.5,60.0,613,1.0,275.0,0.0
Summer,SI,TS,-15.3,60.5,60.0,613,1.0,200.0,2.0
Summer,SI,TS,-15.3,60.5,60.0,613,1.0,145.0,2.0
