SID,SEASON,ISO_TIME,NATURE,LAT,LON,DIST2LAND,LANDFALL,TD9636_STAGE,STORM_SPEED,STORM_DIR,WIND,WIND_AGENCY,PRESS
1988237N30143,1988,1988-09-02 09:00:00,TS,34.7,153.7,1155,1118.0,4,14.0,5.0,75.0,USA_WIND,975.3333333333334
1988237N30143,1988,1988-09-02 12:00:00,TS,35.5,153.9,1118,1068.0,4,15.0,10.0,75.0,USA_WIND,976.25
1988237N30143,1988,1988-09-02 15:00:00,TS,36.2,154.1,1068,1033.0,4,17.0,25.0,75.0,USA_WIND,978.6666666666666
1988237N30143,1988,1988-09-02 18:00:00,TS,37.0,154.7,1040,985.0,4,21.0,35.0,75.0,USA_WIND,980.0
1988237N30143,1988,1988-09-02 21:00:00,TS,37.9,155.6,985,944.0,4,25.0,40.0,73.0,USA_WIND,983.0
1988237N30143,1988,1988-09-03 00:00:00,TS,38.9,156.8,944,910.0,4,27.0,40.0,70.0,USA_WIND,985.0
1988237N30143,1988,1988-09-03 03:00:00,TS,40.0,157.9,907,884.0,4,28.0,40.0,63.0,USA_WIND,986.5
1988237N30143,1988,1988-09-03 06:00:00,TS,41.1,159.1,891,882.0,2,29.0,40.0,55.0,USA_WIND,988.3333333333334
1988237N30143,1988,1988-09-03 09:00:00,TS,42.2,160.4,904,904.0,2,33.0,50.0,53.760000000000005,TOKYO_WIND,990.0
1988242N13262,1988,1988-08-29 00:00:00,TS,13.0,-98.0,327,309.0,1,12.0,305.0,30.0,USA_WIND,1012.0
1988242N13262,1988,1988-08-29 03:00:00,TS,13.3,-98.5,311,283.0,1,12.0,305.0,30.0,USA_WIND,1011.0
1988242N13262,1988,1988-08-29 06:00:00,TS,13.7,-99.0,287,271.0,1,12.0,305.0,30.0,USA_WIND,1010.0
1988242N13262,1988,1988-08-29 09:00:00,TS,14.0,-99.5,274,254.0,1,12.0,305.0,33.0,USA_WIND,1009.0
1988242N13262,1988,1988-08-29 12:00:00,TS,14.4,-100.0,259,236.0,2,12.0,305.0,35.0,USA_WIND,1008.0
1988242N13262,1988,1988-08-29 15:00:00,TS,14.8,-100.5,229,223.0,2,13.0,305.0,38.0,USA_WIND,1008.0
1988242N13262,1988,1988-08-29 18:00:00,TS,15.1,-101.1,232,214.0,2,13.0,300.0,40.0,USA_WIND,1007.0
1988242N13262,1988,1988-08-29 21:00:00,TS,15.4,-101.7,222,208.0,2,12.0,300.0,43.0,USA_WIND,1005.0
1988242N13262,1988,1988-08-30 00:00:00,TS,15.7,-102.2,214,211.0,2,11.0,295.0,45.0,USA_WIND,1002.0
1988242N13262,1988,1988-08-30 03:00:00,TS,15.9,-102.7,227,225.0,2,10.0,285.0,48.0,USA_WIND,1000.0
1988242N13262,1988,1988-08-30 06:00:00,TS,16.0,-103.2,232,229.0,2,11.0,285.0,50.0,USA_WIND,998.0
1988242N13262,1988,1988-08-30 09:00:00,TS,16.1,-103.8,243,235.0,2,11.0,285.0,53.0,USA_WIND,997.0
1988242N13262,1988,1988-08-30 12:00:00,TS,16.3,-104.3,239,228.0,2,10.0,295.0,55.0,USA_WIND,995.0
1988242N13262,1988,1988-08-30 15:00:00,TS,16.6,-104.7,228,225.0,2,10.0,305.0,58.0,USA_WIND,994.0
1988242N13262,1988,1988-08-30 18:00:00,TS,16.9,-105.1,230,230.0,2,10.0,305.0,60.0,USA_WIND,992.0
1988242N13262,1988,1988-08-30 21:00:00,TS,17.2,-105.6,239,232.0,2,10.0,300.0,63.0,USA_WIND,990.0
1988242N13262,1988,1988-08-31 00:00:00,TS,17.4,-106.0,237,234.0,3,9.0,295.0,65.0,USA_WIND,987.0
1988242N13262,1988,1988-08-31 03:00:00,TS,17.6,-106.4,246,246.0,3,8.0,295.0,68.0,USA_WIND,986.0
1988242N13262,1988,1988-08-31 06:00:00,TS,17.7,-106.8,268,268.0,3,9.0,295.0,70.0,USA_WIND,984.0
1988242N13262,1988,1988-08-31 09:00:00,TS,17.9,-107.3,291,283.0,3,9.0,295.0,70.0,USA_WIND,983.0
1988242N13262,1988,1988-08-31 12:00:00,TS,18.1,-107.7,309,309.0,4,9.0,290.0,70.0,USA_WIND,981.0
1988242N13262,1988,1988-08-31 15:00:00,TS,18.2,-108.1,338,338.0,4,8.0,285.0,73.0,USA_WIND,980.0
1988242N13262,1988,1988-08-31 18:00:00,TS,18.3,-108.5,368,368.0,4,9.0,280.0,75.0,USA_WIND,978.0
1988242N13262,1988,1988-08-31 21:00:00,TS,18.4,-109.1,418,418.0,4,9.0,275.0,78.0,USA_WIND,977.0
1988242N13262,1988,1988-09-01 00:00:00,TS,18.4,-109.5,456,456.0,4,7.0,280.0,80.0,USA_WIND,976.0
1988242N13262,1988,1988-09-01 03:00:00,TS,18.5,-109.8,479,479.0,4,4.0,285.0,80.0,USA_WIND,977.0
1988242N13262,1988,1988-09-01 06:00:00,TS,18.5,-109.9,488,488.0,4,3.0,270.0,80.0,USA_WIND,977.0
1988242N13262,1988,1988-09-01 09:00:00,TS,18.5,-110.1,492,492.0,4,4.0,255.0,78.0,USA_WIND,978.0
1988242N13262,1988,1988-09-01 12:00:00,TS,18.4,-110.3,504,504.0,4,4.0,245.0,75.0,USA_WIND,979.0
1988242N13262,1988,1988-09-01 15:00:00,TS,18.3,-110.5,517,517.0,4,4.0,240.0,73.0,USA_WIND,982.0
1988242N13262,1988,1988-09-01 18:00:00,TS,18.2,-110.7,530,530.0,4,5.0,230.0,70.0,USA_WIND,984.0
1988242N13262,1988,1988-09-01 21:00:00,TS,18.0,-110.9,555,555.0,4,5.0,225.0,68.0,USA_WIND,986.0
1988242N13262,1988,1988-09-02 00:00:00,TS,17.8,-111.1,581,581.0,4,5.0,240.0,65.0,USA_WIND,988.0
1988242N13262,1988,1988-09-02 03:00:00,TS,17.7,-111.3,597,597.0,4,5.0,260.0,63.0,USA_WIND,991.0
1988242N13262,1988,1988-09-02 06:00:00,TS,17.7,-111.6,605,600.0,4,5.0,275.0,60.0,USA_WIND,993.0
1988242N13262,1988,1988-09-02 09:00:00,TS,17.8,-111.9,603,600.0,4,6.0,290.0,58.0,USA_WIND,995.0
1988242N13262,1988,1988-09-02 12:00:00,TS,17.9,-112.2,604,598.0,2,6.0,295.0,55.0,USA_WIND,996.0
1988242N13262,1988,1988-09-02 15:00:00,TS,18.0,-112.5,606,596.0,2,5.0,300.0,50.0,USA_WIND,998.0
1988242N13262,1988,1988-09-02 18:00:00,TS,18.2,-112.7,596,596.0,2,5.0,295.0,45.0,USA_WIND,999.0
1988242N13262,1988,1988-09-02 21:00:00,TS,18.2,-112.9,606,596.0,2,4.0,290.0,43.0,USA_WIND,1000.0
1988242N13262,1988,1988-09-03 00:00:00,TS,18.3,-113.1,607,607.0,2,4.0,285.0,40.0,USA_WIND,1001.0
1988242N13262,1988,1988-09-03 03:00:00,TS,18.4,-113.3,609,609.0,2,5.0,280.0,38.0,USA_WIND,1002.0
1988242N13262,1988,1988-09-03 06:00:00,TS,18.4,-113.6,627,627.0,2,5.0,285.0,35.0,USA_WIND,1003.0
1988242N13262,1988,1988-09-03 09:00:00,TS,18.5,-113.8,631,631.0,2,4.0,285.0,33.0,USA_WIND,1004.0
1988242N13262,1988,1988-09-03 12:00:00,TS,18.5,-114.0,644,644.0,1,4.0,285.0,30.0,USA_WIND,1005.0
1988242N13262,1988,1988-09-03 15:00:00,TS,18.6,-114.2,649,649.0,1,3.0,290.0,30.0,USA_WIND,1006.0
1988242N13262,1988,1988-09-03 18:00:00,TS,18.6,-114.3,656,656.0,1,3.0,290.0,30.0,USA_WIND,1007.0
1988242N13262,1988,1988-09-03 21:00:00,TS,18.7,-114.5,662,662.0,1,3.0,290.0,30.0,USA_WIND,1008.0
1988242N13262,1988,1988-09-04 00:00:00,TS,18.7,-114.6,670,670.0,1,3.0,295.0,30.0,USA_WIND,1009.0
1988242N13262,1988,1988-09-04 03:00:00,TS,18.8,-114.7,669,669.0,1,2.0,295.0,28.0,USA_WIND,1010.0
1988242N13262,1988,1988-09-04 06:00:00,TS,18.8,-114.8,677,677.0,1,1.0,310.0,25.0,USA_WIND,1010.0
1988242N13262,1988,1988-09-04 09:00:00,TS,18.8,-114.8,677,677.0,1,0.0,0.0,25.0,USA_WIND,1011.0
1988242N13262,1988,1988-09-04 12:00:00,TS,18.8,-114.8,677,677.0,1,1.0,275.0,25.0,USA_WIND,1011.0
1988242N13262,1988,1988-09-04 15:00:00,TS,18.8,-114.9,684,684.0,1,2.0,280.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-04 18:00:00,TS,18.8,-115.0,692,685.0,1,1.0,340.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-04 21:00:00,TS,18.9,-115.0,685,669.0,1,2.0,40.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 00:00:00,TS,19.0,-114.9,669,669.0,1,1.0,150.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 03:00:00,TS,18.9,-114.9,677,677.0,1,3.0,200.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 06:00:00,TS,18.7,-115.0,700,700.0,1,3.0,190.0,25.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 09:00:00,TS,18.6,-115.0,707,707.0,1,2.0,155.0,23.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 12:00:00,TS,18.5,-114.9,708,670.0,1,5.0,85.0,20.0,USA_WIND,1012.0
1988242N13262,1988,1988-09-05 15:00:00,TS,18.6,-114.5,670,625.0,1,9.0,70.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-05 18:00:00,TS,18.8,-114.0,618,598.0,1,8.0,75.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-05 21:00:00,TS,18.9,-113.7,589,569.0,1,6.0,80.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-06 00:00:00,TS,18.9,-113.4,569,563.0,1,4.0,80.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-06 03:00:00,TS,18.9,-113.2,557,557.0,1,2.0,85.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-06 06:00:00,TS,18.9,-113.2,557,551.0,1,2.0,95.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-06 09:00:00,TS,18.9,-113.1,551,545.0,1,2.0,95.0,20.0,USA_WIND,1013.0
1988242N13262,1988,1988-09-06 12:00:00,TS,18.9,-113.0,545,,1,2.0,95.0,20.0,USA_WIND,1013.0
1988249N18163,1988,1988-09-05 06:00:00,TS,18.3,163.4,2719,2698.0,1,5.0,250.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-05 09:00:00,TS,18.2,163.1,2693,2673.0,1,5.0,245.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-05 12:00:00,TS,18.1,162.9,2673,2653.0,1,5.0,240.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-05 15:00:00,TS,18.0,162.7,2653,2623.0,1,5.0,235.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-05 18:00:00,TS,17.8,162.5,2623,2603.0,1,5.0,230.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-05 21:00:00,TS,17.6,162.3,2594,2574.0,1,5.0,230.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 00:00:00,TS,17.5,162.1,2574,2554.0,1,5.0,235.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 03:00:00,TS,17.4,161.9,2554,2534.0,1,4.0,240.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 06:00:00,TS,17.3,161.7,2534,2514.0,1,4.0,245.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 09:00:00,TS,17.2,161.5,2514,2494.0,1,4.0,245.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 12:00:00,TS,17.1,161.3,2494,2474.0,1,4.0,240.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 15:00:00,TS,17.0,161.1,2474,2455.0,1,4.0,240.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 18:00:00,TS,16.9,160.9,2455,2435.0,1,4.0,245.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-06 21:00:00,TS,16.8,160.7,2435,2425.0,1,4.0,255.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-07 00:00:00,TS,16.8,160.5,2425,2411.0,1,5.0,265.0,20.0,USA_WIND,
1988249N18163,1988,1988-09-07 03:00:00,TS,16.8,160.2,2411,2397.0,1,6.0,270.0,23.0,USA_WIND,
1988249N18163,1988,1988-09-07 06:00:00,TS,16.8,159.9,2397,2384.0,1,6.0,275.0,25.0,USA_WIND,
1988249N18163,1988,1988-09-07 09:00:00,TS,16.8,159.6,2384,2379.0,1,6.0,280.0,25.0,USA_WIND,
1988249N18163,1988,1988-09-07 12:00:00,TS,16.9,159.3,2381,2373.0,1,6.0,285.0,25.0,USA_WIND,
1988249N18163,1988,1988-09-07 15:00:00,TS,17.0,159.0,2379,2371.0,1,6.0,290.0,25.0,USA_WIND,
1988249N18163,1988,1988-09-07 18:00:00,TS,17.1,158.7,2377,2373.0,1,7.0,295.0,25.0,USA_WIND,
1988249N18163,1988,1988-09-07 21:00:00,TS,17.3,158.3,2383,2379.0,1,9.0,295.0,28.0,USA_WIND,
1988249N18163,1988,1988-09-08 00:00:00,TS,17.5,157.9,2389,2382.0,1,10.0,295.0,30.0,USA_WIND,1004.0
1988249N18163,1988,1988-09-08 03:00:00,TS,17.7,157.4,2393,2387.0,1,10.0,295.0,30.0,USA_WIND,1004.0
1988249N18163,1988,1988-09-08 06:00:00,TS,17.9,156.9,2399,2393.0,1,11.0,295.0,30.0,USA_WIND,1002.6666666666666
1988249N18163,1988,1988-09-08 09:00:00,TS,18.1,156.3,2403,2401.0,1,11.0,295.0,33.0,USA_WIND,1001.5
1988249N18163,1988,1988-09-08 12:00:00,TS,18.3,155.8,2412,2363.0,2,11.0,295.0,35.0,USA_WIND,1001.0
1988249N18163,1988,1988-09-08 15:00:00,TS,18.6,155.3,2363,2299.0,2,12.0,300.0,38.0,USA_WIND,1000.3333333333334
1988249N18163,1988,1988-09-08 18:00:00,TS,18.9,154.7,2299,2236.0,2,14.0,295.0,40.0,USA_WIND,1000.0
1988249N18163,1988,1988-09-08 21:00:00,TS,19.2,154.0,2230,2161.0,2,15.0,295.0,43.0,USA_WIND,999.0
1988249N18163,1988,1988-09-09 00:00:00,TS,19.5,153.3,2161,2090.0,2,15.0,295.0,45.0,USA_WIND,997.75
1988249N18163,1988,1988-09-09 03:00:00,TS,19.9,152.6,2084,2022.0,2,14.0,300.0,45.0,USA_WIND,996.0
1988249N18163,1988,1988-09-09 06:00:00,TS,20.3,152.0,2013,1961.0,2,13.0,300.0,45.0,USA_WIND,994.25
1988249N18163,1988,1988-09-09 09:00:00,TS,20.6,151.4,1952,1906.0,2,11.0,300.0,45.0,USA_WIND,992.3333333333334
1988249N18163,1988,1988-09-09 12:00:00,TS,20.8,150.9,1906,1869.0,2,10.0,290.0,45.0,USA_WIND,991.0
1988249N18163,1988,1988-09-09 15:00:00,TS,20.9,150.4,1869,1838.0,2,9.0,285.0,45.0,USA_WIND,990.3333333333334
1988249N18163,1988,1988-09-09 18:00:00,TS,21.0,150.0,1838,1808.0,2,8.0,280.0,45.0,USA_WIND,990.0
1988249N18163,1988,1988-09-09 21:00:00,TS,21.1,149.5,1803,1788.0,2,8.0,275.0,48.0,USA_WIND,988.0
1988249N18163,1988,1988-09-10 00:00:00,TS,21.1,149.2,1788,1768.0,2,7.0,270.0,50.0,USA_WIND,985.0
1988249N18163,1988,1988-09-10 03:00:00,TS,21.1,148.8,1768,1754.0,2,7.0,270.0,53.0,USA_WIND,984.3333333333334
1988249N18163,1988,1988-09-10 06:00:00,TS,21.1,148.4,1749,1740.0,2,7.0,260.0,55.0,USA_WIND,982.5
1988249N18163,1988,1988-09-10 09:00:00,TS,21.0,148.1,1746,1733.0,2,7.0,260.0,58.0,USA_WIND,982.6666666666666
1988249N18163,1988,1988-09-10 12:00:00,TS,21.0,147.7,1728,1728.0,2,6.0,260.0,60.0,USA_WIND,981.25
1988249N18163,1988,1988-09-10 15:00:00,TS,20.9,147.4,1726,1718.0,2,6.0,255.0,65.0,USA_WIND,978.6666666666666
1988249N18163,1988,1988-09-10 18:00:00,TS,20.8,147.2,1728,1720.0,3,6.0,245.0,70.0,USA_WIND,975.0
1988249N18163,1988,1988-09-10 21:00:00,TS,20.7,146.9,1726,1723.0,3,6.0,240.0,75.0,USA_WIND,973.6666666666666
1988249N18163,1988,1988-09-11 00:00:00,TS,20.5,146.6,1736,1736.0,4,6.0,230.0,80.0,USA_WIND,971.25
1988249N18163,1988,1988-09-11 03:00:00,TS,20.3,146.4,1750,1746.0,4,6.0,225.0,88.0,USA_WIND,970.3333333333334
1988249N18163,1988,1988-09-11 06:00:00,TS,20.1,146.2,1764,1760.0,4,6.0,225.0,95.0,USA_WIND,968.75
1988249N18163,1988,1988-09-11 09:00:00,TS,19.9,146.0,1778,1775.0,4,4.0,225.0,100.0,USA_WIND,966.0
1988249N18163,1988,1988-09-11 12:00:00,TS,19.8,145.8,1782,1779.0,4,3.0,240.0,105.0,USA_WIND,963.75
1988249N18163,1988,1988-09-11 15:00:00,TS,19.8,145.7,1779,1779.0,4,1.0,290.0,105.0,USA_WIND,962.6666666666666
1988249N18163,1988,1988-09-11 18:00:00,TS,19.8,145.7,1779,1768.0,4,1.0,0.0,105.0,USA_WIND,961.25
1988249N18163,1988,1988-09-11 21:00:00,TS,19.9,145.7,1768,1758.0,4,3.0,20.0,105.0,USA_WIND,959.6666666666666
1988249N18163,1988,1988-09-12 00:00:00,TS,20.1,145.8,1750,1732.0,4,4.0,20.0,105.0,USA_WIND,956.25
1988249N18163,1988,1988-09-12 03:00:00,TS,20.3,145.9,1732,1701.0,4,6.0,15.0,105.0,USA_WIND,956.0
1988249N18163,1988,1988-09-12 06:00:00,TS,20.7,145.9,1690,1655.0,4,7.0,355.0,105.0,USA_WIND,955.0
1988249N18163,1988,1988-09-12 09:00:00,TS,21.0,145.8,1655,1609.0,4,8.0,340.0,105.0,USA_WIND,953.0
1988249N18163,1988,1988-09-12 12:00:00,TS,21.4,145.7,1609,1560.0,4,9.0,335.0,105.0,USA_WIND,950.0
1988249N18163,1988,1988-09-12 15:00:00,TS,21.8,145.5,1560,1508.0,4,9.0,335.0,105.0,USA_WIND,949.3333333333334
1988249N18163,1988,1988-09-12 18:00:00,TS,22.2,145.2,1508,1459.0,4,9.0,335.0,105.0,USA_WIND,947.5
1988249N18163,1988,1988-09-12 21:00:00,TS,22.6,145.0,1459,1410.0,4,9.0,335.0,105.0,USA_WIND,948.3333333333334
1988249N18163,1988,1988-09-13 00:00:00,TS,23.0,144.8,1410,1351.0,4,10.0,335.0,105.0,USA_WIND,947.5
1988249N18163,1988,1988-09-13 03:00:00,TS,23.5,144.6,1351,1288.0,4,11.0,340.0,105.0,USA_WIND,947.0
1988249N18163,1988,1988-09-13 06:00:00,TS,24.0,144.3,1288,1228.0,4,11.0,340.0,105.0,USA_WIND,945.0
1988249N18163,1988,1988-09-13 09:00:00,TS,24.5,144.1,1228,1169.0,4,10.0,340.0,105.0,USA_WIND,945.3333333333334
1988249N18163,1988,1988-09-13 12:00:00,TS,25.0,143.9,1169,1113.0,4,10.0,345.0,105.0,USA_WIND,946.25
1988249N18163,1988,1988-09-13 15:00:00,TS,25.5,143.8,1113,1057.0,4,11.0,345.0,103.0,USA_WIND,945.0
1988249N18163,1988,1988-09-13 18:00:00,TS,26.0,143.7,1057,998.0,4,11.0,345.0,100.0,USA_WIND,946.25
1988249N18163,1988,1988-09-13 21:00:00,TS,26.5,143.5,998,942.0,4,11.0,345.0,100.0,USA_WIND,945.0
1988249N18163,1988,1988-09-14 00:00:00,TS,27.1,143.4,931,875.0,4,11.0,350.0,100.0,USA_WIND,946.25
1988249N18163,1988,1988-09-14 03:00:00,TS,27.6,143.3,875,809.0,4,12.0,350.0,95.0,USA_WIND,946.6666666666666
1988249N18163,1988,1988-09-14 06:00:00,TS,28.2,143.2,809,754.0,4,12.0,350.0,90.0,USA_WIND,948.75
1988249N18163,1988,1988-09-14 09:00:00,TS,28.8,143.1,744,685.0,4,12.0,345.0,88.0,USA_WIND,951.0
1988249N18163,1988,1988-09-14 12:00:00,TS,29.3,142.9,685,616.0,4,12.0,345.0,85.0,USA_WIND,952.5
1988249N18163,1988,1988-09-14 15:00:00,TS,29.9,142.6,612,543.0,4,13.0,340.0,83.0,USA_WIND,955.3333333333334
1988249N18163,1988,1988-09-14 18:00:00,TS,30.5,142.4,543,484.0,4,11.0,335.0,80.0,USA_WIND,956.25
1988249N18163,1988,1988-09-14 21:00:00,TS,31.0,142.2,484,446.0,4,9.0,340.0,80.0,USA_WIND,958.6666666666666
1988249N18163,1988,1988-09-15 00:00:00,TS,31.4,142.0,436,411.0,4,8.0,0.0,80.0,USA_WIND,958.75
1988249N18163,1988,1988-09-15 03:00:00,TS,31.7,142.1,411,383.0,4,8.0,20.0,78.0,USA_WIND,962.0
1988249N18163,1988,1988-09-15 06:00:00,TS,32.1,142.3,383,353.0,4,9.0,25.0,75.0,USA_WIND,962.5
1988249N18163,1988,1988-09-15 09:00:00,TS,32.6,142.6,353,327.0,4,11.0,25.0,73.0,USA_WIND,964.3333333333334
1988249N18163,1988,1988-09-15 12:00:00,TS,33.1,142.9,327,311.0,4,12.0,25.0,70.0,USA_WIND,965.0
1988249N18163,1988,1988-09-15 15:00:00,TS,33.6,143.2,312,296.0,4,13.0,30.0,68.0,USA_WIND,965.0
1988249N18163,1988,1988-09-15 18:00:00,TS,34.2,143.6,297,290.0,4,15.0,30.0,65.0,USA_WIND,965.0
1988249N18163,1988,1988-09-15 21:00:00,TS,34.9,144.2,311,308.0,4,17.0,35.0,65.0,USA_WIND,967.0
1988249N18163,1988,1988-09-16 00:00:00,TS,35.6,144.8,351,351.0,4,18.0,35.0,65.0,USA_WIND,968.75
1988249N18163,1988,1988-09-16 03:00:00,TS,36.3,145.4,399,399.0,4,18.0,40.0,63.0,USA_WIND,970.3333333333334
1988249N18163,1988,1988-09-16 06:00:00,TS,37.0,146.3,445,441.0,4,21.0,45.0,60.0,USA_WIND,971.25
1988249N18163,1988,1988-09-16 09:00:00,TS,37.7,147.4,500,496.0,4,24.0,55.0,58.0,USA_WIND,975.3333333333334
1988249N18163,1988,1988-09-16 12:00:00,TS,38.4,148.8,590,587.0,2,28.0,60.0,55.0,USA_WIND,977.5
1988249N18163,1988,1988-09-16 15:00:00,TS,39.2,150.4,603,603.0,2,30.0,60.0,53.0,USA_WIND,982.0
1988249N18163,1988,1988-09-16 18:00:00,TS,39.9,152.1,657,650.0,2,30.0,65.0,50.0,USA_WIND,983.75
1988249N18163,1988,1988-09-16 21:00:00,TS,40.6,153.9,651,650.0,2,29.0,65.0,48.0,USA_WIND,987.0
1988249N18163,1988,1988-09-17 00:00:00,TS,41.2,155.6,680,677.0,2,30.0,60.0,45.0,USA_WIND,986.25
1988249N18163,1988,1988-09-17 03:00:00,TS,42.0,157.3,712,712.0,2,30.0,65.0,,,985.0
1988249N18163,1988,1988-09-17 06:00:00,MX,42.5,159.3,810,810.0,2,32.0,75.0,,,983.3333333333334
1988249N18163,1988,1988-09-17 09:00:00,ET,42.8,161.5,924,924.0,2,35.0,80.0,,,980.0
1988265N12218,1988,1988-09-21 00:00:00,TS,12.2,-142.0,1593,1554.0,1,10.0,255.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 03:00:00,TS,12.1,-142.5,1554,1515.0,1,10.0,260.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 06:00:00,TS,12.0,-143.0,1515,1471.0,1,10.0,265.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 09:00:00,TS,12.0,-143.5,1471,1436.0,1,9.0,270.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 12:00:00,TS,12.0,-143.9,1436,1410.0,1,6.0,270.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 15:00:00,TS,12.0,-144.2,1410,1402.0,1,4.0,270.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 18:00:00,TS,12.0,-144.3,1402,1385.0,1,3.0,280.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-21 21:00:00,TS,12.0,-144.5,1385,1361.0,1,4.0,285.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 00:00:00,TS,12.1,-144.7,1361,1335.0,1,5.0,280.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 03:00:00,TS,12.1,-145.0,1335,1303.0,1,6.0,280.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 06:00:00,TS,12.2,-145.3,1303,1286.0,1,6.0,280.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 09:00:00,TS,12.2,-145.5,1286,1254.0,1,5.0,280.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 12:00:00,TS,12.3,-145.8,1254,1231.0,1,5.0,285.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 15:00:00,TS,12.4,-146.0,1231,1199.0,1,6.0,290.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 18:00:00,TS,12.5,-146.3,1199,1160.0,1,7.0,295.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-22 21:00:00,TS,12.7,-146.7,1152,1112.0,1,8.0,300.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 00:00:00,TS,12.9,-147.0,1112,1066.0,1,8.0,310.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 03:00:00,TS,13.2,-147.3,1066,1019.0,1,8.0,315.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 06:00:00,TS,13.5,-147.6,1019,981.0,1,8.0,325.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 09:00:00,TS,13.8,-147.8,981,943.0,1,8.0,335.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 12:00:00,TS,14.2,-147.9,943,907.0,1,8.0,345.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 15:00:00,TS,14.6,-148.0,907,880.0,1,9.0,355.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 18:00:00,TS,15.1,-148.0,873,857.0,1,10.0,5.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-23 21:00:00,TS,15.6,-147.9,851,843.0,1,10.0,15.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 00:00:00,TS,16.0,-147.7,847,842.0,1,7.0,25.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 03:00:00,TS,16.2,-147.6,846,846.0,1,4.0,40.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 06:00:00,TS,16.3,-147.4,860,856.0,1,4.0,55.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 09:00:00,TS,16.4,-147.3,865,865.0,1,4.0,65.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 12:00:00,TS,16.5,-147.0,890,890.0,1,7.0,70.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 15:00:00,TS,16.7,-146.6,921,921.0,1,10.0,70.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 18:00:00,TS,16.9,-146.1,963,963.0,1,9.0,75.0,25.0,USA_WIND,
1988265N12218,1988,1988-09-24 21:00:00,TS,16.9,-145.7,1004,1004.0,1,7.0,75.0,30.0,USA_WIND,
1988265N12218,1988,1988-09-25 00:00:00,TS,17.0,-145.4,1031,1031.0,2,5.0,70.0,35.0,USA_WIND,
1988265N12218,1988,1988-09-25 03:00:00,TS,17.1,-145.2,1048,1048.0,2,4.0,60.0,35.0,USA_WIND,
